pair_id,model_a,model_b,method,method_label,evaluation_count,maximum_evaluations,a_to_b,b_to_a,mean_n_train,mean_n_test,aggregation_bi,aggregation_bi_sd,market_bi,market_bi_sd,aggregation_minus_market_bi,beats_market,beat_market_share,diversity_prediction_diversity,diversity_adjusted_pog,diversity_high_loss_diversity,diversity_adjusted_loss_diversity
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × QwQ-32B-Preview (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),QwQ-32B-Preview (zero shot with freeze values),piecewise_odds,Piecewise Odds,1,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 1, 'aggregation_bi': 72.81819189785743, 'market_bi': 72.453889720619, 'aggregation_minus_market_bi': 0.3643021772384287, 'beat_market_share': 1.0}",50.0,51.0,72.81819189785743,0.0,72.453889720619,0.0,0.3643021772384287,True,1.0,0.017568133767060568,0.0033183695999999957,,-0.8954412109823615
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × QwQ-32B-Preview (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),QwQ-32B-Preview (zero shot with freeze values),simple_mean,Simple Mean,1,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 1, 'aggregation_bi': 72.59023909271723, 'market_bi': 72.453889720619, 'aggregation_minus_market_bi': 0.1363493720982234, 'beat_market_share': 1.0}",50.0,51.0,72.59023909271723,0.0,72.453889720619,0.0,0.1363493720982234,True,1.0,0.017568133767060568,0.0033183695999999957,,-0.8954412109823615
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),ec_w0_56,EC · w = 0.56,2,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 2, 'aggregation_bi': 71.38302792888159, 'market_bi': 70.64153384081605, 'aggregation_minus_market_bi': 0.7414940880655365, 'beat_market_share': 1.0}",57.5,60.5,71.38302792888159,0.09478079104927417,70.64153384081605,0.0032628369034739535,0.7414940880655365,True,1.0,0.10014946320204543,0.003195903576007318,,-0.2053274828667936
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),log_odds_mean,Log-odds Mean,2,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 2, 'aggregation_bi': 70.9828580606567, 'market_bi': 70.64153384081605, 'aggregation_minus_market_bi': 0.34132421984064365, 'beat_market_share': 1.0}",57.5,60.5,70.9828580606567,0.049494526790638815,70.64153384081605,0.0032628369034739535,0.34132421984064365,True,1.0,0.10014946320204543,0.003195903576007318,,-0.2053274828667936
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),piecewise_odds,Piecewise Odds,2,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 2, 'aggregation_bi': 71.68467380527063, 'market_bi': 70.64153384081605, 'aggregation_minus_market_bi': 1.043139964454582, 'beat_market_share': 1.0}",57.5,60.5,71.68467380527063,0.2762155688865988,70.64153384081605,0.0032628369034739535,1.043139964454582,True,1.0,0.10014946320204543,0.003195903576007318,,-0.2053274828667936
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),simple_mean,Simple Mean,2,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 2, 'aggregation_bi': 70.7050491629515, 'market_bi': 70.64153384081605, 'aggregation_minus_market_bi': 0.06351532213544431, 'beat_market_share': 1.0}",57.5,60.5,70.7050491629515,0.008538845017902474,70.64153384081605,0.0032628369034739535,0.06351532213544431,True,1.0,0.10014946320204543,0.003195903576007318,,-0.2053274828667936
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),ec_w0_56,EC · w = 0.56,15,20,"{'count': 7, 'aggregation_bi': 77.82075393868175, 'market_bi': 77.94091890979392, 'aggregation_minus_market_bi': -0.12016497111217461, 'beat_market_share': 0.2857142857142857}","{'count': 8, 'aggregation_bi': 78.07406804405572, 'market_bi': 78.30158684282894, 'aggregation_minus_market_bi': -0.22751879877321812, 'beat_market_share': 0.25}",188.33333333333334,186.66666666666666,77.95585479488119,0.49905101468148344,78.13327514074594,0.39862537991988883,-0.1774203458647463,False,0.26666666666666666,0.06274433244773983,0.003910495953118266,-54.720238095238095,-0.48531702707690044
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),log_odds_mean,Log-odds Mean,15,20,"{'count': 7, 'aggregation_bi': 77.7828066175342, 'market_bi': 77.94091890979392, 'aggregation_minus_market_bi': -0.15811229225971601, 'beat_market_share': 0.14285714285714285}","{'count': 8, 'aggregation_bi': 77.87495431114783, 'market_bi': 78.30158684282894, 'aggregation_minus_market_bi': -0.4266325316811077, 'beat_market_share': 0.0}",188.33333333333334,186.66666666666666,77.83195205412814,0.45828173691961843,78.13327514074594,0.39862537991988883,-0.30132308661779916,False,0.06666666666666667,0.06274433244773983,0.003910495953118266,-54.720238095238095,-0.48531702707690044
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),piecewise_odds,Piecewise Odds,15,20,"{'count': 7, 'aggregation_bi': 77.66828141590102, 'market_bi': 77.94091890979392, 'aggregation_minus_market_bi': -0.27263749389290126, 'beat_market_share': 0.14285714285714285}","{'count': 8, 'aggregation_bi': 78.20314323477896, 'market_bi': 78.30158684282894, 'aggregation_minus_market_bi': -0.0984436080499762, 'beat_market_share': 0.375}",188.33333333333334,186.66666666666666,77.95354105263593,0.6060676454905078,78.13327514074594,0.39862537991988883,-0.1797340881100098,False,0.26666666666666666,0.06274433244773983,0.003910495953118266,-54.720238095238095,-0.48531702707690044
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),simple_mean,Simple Mean,15,20,"{'count': 7, 'aggregation_bi': 77.78350525511813, 'market_bi': 77.94091890979392, 'aggregation_minus_market_bi': -0.1574136546757927, 'beat_market_share': 0.14285714285714285}","{'count': 8, 'aggregation_bi': 77.79658151457649, 'market_bi': 78.30158684282894, 'aggregation_minus_market_bi': -0.5050053282524516, 'beat_market_share': 0.0}",188.33333333333334,186.66666666666666,77.79047926016258,0.38256134328778313,78.13327514074594,0.39862537991988883,-0.34279588058335264,False,0.06666666666666667,0.06274433244773983,0.003910495953118266,-54.720238095238095,-0.48531702707690044
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,1,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 1, 'aggregation_bi': 77.56627048805763, 'market_bi': 81.78760496093562, 'aggregation_minus_market_bi': -4.221334472877999, 'beat_market_share': 0.0}",153.0,135.0,77.56627048805763,0.0,81.78760496093562,0.0,-4.221334472877999,False,0.0,0.08340117971135441,0.004525874901960776,-50.00000000000001,-0.6151885943451999
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),log_odds_mean,Log-odds Mean,1,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 1, 'aggregation_bi': 77.53209059385675, 'market_bi': 81.78760496093562, 'aggregation_minus_market_bi': -4.255514367078874, 'beat_market_share': 0.0}",153.0,135.0,77.53209059385675,0.0,81.78760496093562,0.0,-4.255514367078874,False,0.0,0.08340117971135441,0.004525874901960776,-50.00000000000001,-0.6151885943451999
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),piecewise_odds,Piecewise Odds,1,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 1, 'aggregation_bi': 77.38561878121195, 'market_bi': 81.78760496093562, 'aggregation_minus_market_bi': -4.401986179723679, 'beat_market_share': 0.0}",153.0,135.0,77.38561878121195,0.0,81.78760496093562,0.0,-4.401986179723679,False,0.0,0.08340117971135441,0.004525874901960776,-50.00000000000001,-0.6151885943451999
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),simple_mean,Simple Mean,1,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 1, 'aggregation_bi': 79.0937407479254, 'market_bi': 81.78760496093562, 'aggregation_minus_market_bi': -2.6938642130102295, 'beat_market_share': 0.0}",153.0,135.0,79.0937407479254,0.0,81.78760496093562,0.0,-2.6938642130102295,False,0.0,0.08340117971135441,0.004525874901960776,-50.00000000000001,-0.6151885943451999
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Opus-4-1-20250805 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Opus-4-1-20250805 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,16,20,"{'count': 8, 'aggregation_bi': 81.02736859365226, 'market_bi': 80.98529365398394, 'aggregation_minus_market_bi': 0.04207493966831066, 'beat_market_share': 0.5}","{'count': 8, 'aggregation_bi': 81.04518821331287, 'market_bi': 81.41446663604988, 'aggregation_minus_market_bi': -0.36927842273701117, 'beat_market_share': 0.25}",145.4375,142.5625,81.03627840348257,0.8705847624635793,81.19988014501692,0.433806044421227,-0.16360174153435025,False,0.375,0.023849303410721806,0.0014858503628879592,-91.875,-0.7799449558269353
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Opus-4-1-20250805 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Opus-4-1-20250805 (zero shot with freeze values),log_odds_mean,Log-odds Mean,16,20,"{'count': 8, 'aggregation_bi': 80.89165457793825, 'market_bi': 80.98529365398394, 'aggregation_minus_market_bi': -0.09363907604569022, 'beat_market_share': 0.5}","{'count': 8, 'aggregation_bi': 80.8642299478303, 'market_bi': 81.41446663604988, 'aggregation_minus_market_bi': -0.5502366882195844, 'beat_market_share': 0.25}",145.4375,142.5625,80.87794226288428,0.7822559087629826,81.19988014501692,0.433806044421227,-0.3219378821326444,False,0.375,0.023849303410721806,0.0014858503628879592,-91.875,-0.7799449558269353
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Opus-4-1-20250805 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Opus-4-1-20250805 (zero shot with freeze values),piecewise_odds,Piecewise Odds,16,20,"{'count': 8, 'aggregation_bi': 81.0260108780384, 'market_bi': 80.98529365398394, 'aggregation_minus_market_bi': 0.0407172240544611, 'beat_market_share': 0.5}","{'count': 8, 'aggregation_bi': 81.0556653092943, 'market_bi': 81.41446663604988, 'aggregation_minus_market_bi': -0.3588013267555823, 'beat_market_share': 0.25}",145.4375,142.5625,81.04083809366635,1.0416160265877532,81.19988014501692,0.433806044421227,-0.1590420513505677,False,0.375,0.023849303410721806,0.0014858503628879592,-91.875,-0.7799449558269353
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Opus-4-1-20250805 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Opus-4-1-20250805 (zero shot with freeze values),simple_mean,Simple Mean,16,20,"{'count': 8, 'aggregation_bi': 81.21106126160305, 'market_bi': 80.98529365398394, 'aggregation_minus_market_bi': 0.22576760761910464, 'beat_market_share': 0.75}","{'count': 8, 'aggregation_bi': 81.34880693502475, 'market_bi': 81.41446663604988, 'aggregation_minus_market_bi': -0.06565970102512608, 'beat_market_share': 0.375}",145.4375,142.5625,81.2799340983139,0.5796519434709095,81.19988014501692,0.433806044421227,0.08005395329698217,True,0.5625,0.023849303410721806,0.0014858503628879592,-91.875,-0.7799449558269353
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Opus-4-5-20251101 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Opus-4-5-20251101 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,3,20,"{'count': 2, 'aggregation_bi': 77.75265690979302, 'market_bi': 81.11428192637162, 'aggregation_minus_market_bi': -3.3616250165786, 'beat_market_share': 0.0}","{'count': 1, 'aggregation_bi': 83.22100904269928, 'market_bi': 82.93749703325973, 'aggregation_minus_market_bi': 0.2835120094395478, 'beat_market_share': 1.0}",53.666666666666664,52.333333333333336,79.5754409540951,2.9735076346812788,81.72202029533433,1.8905640046802326,-2.1465793412392316,False,0.3333333333333333,0.035187907420198394,0.0008439241852487162,-21.583333333333332,-0.8331717622106831
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Opus-4-5-20251101 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Opus-4-5-20251101 (zero shot with freeze values),log_odds_mean,Log-odds Mean,3,20,"{'count': 2, 'aggregation_bi': 77.91427119873632, 'market_bi': 81.11428192637162, 'aggregation_minus_market_bi': -3.200010727635302, 'beat_market_share': 0.0}","{'count': 1, 'aggregation_bi': 83.02379426067449, 'market_bi': 82.93749703325973, 'aggregation_minus_market_bi': 0.08629722741476087, 'beat_market_share': 1.0}",53.666666666666664,52.333333333333336,79.61744555271571,2.8003767068814143,81.72202029533433,1.8905640046802326,-2.104574742618624,False,0.3333333333333333,0.035187907420198394,0.0008439241852487162,-21.583333333333332,-0.8331717622106831
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Opus-4-5-20251101 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Opus-4-5-20251101 (zero shot with freeze values),piecewise_odds,Piecewise Odds,3,20,"{'count': 2, 'aggregation_bi': 77.18853594700275, 'market_bi': 81.11428192637162, 'aggregation_minus_market_bi': -3.9257459793688696, 'beat_market_share': 0.0}","{'count': 1, 'aggregation_bi': 83.44907701095528, 'market_bi': 82.93749703325973, 'aggregation_minus_market_bi': 0.511579977695547, 'beat_market_share': 1.0}",53.666666666666664,52.333333333333336,79.27538296832027,3.360108248597104,81.72202029533433,1.8905640046802326,-2.4466373270140593,False,0.3333333333333333,0.035187907420198394,0.0008439241852487162,-21.583333333333332,-0.8331717622106831
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Opus-4-5-20251101 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Opus-4-5-20251101 (zero shot with freeze values),simple_mean,Simple Mean,3,20,"{'count': 2, 'aggregation_bi': 79.61093079113837, 'market_bi': 81.11428192637162, 'aggregation_minus_market_bi': -1.5033511352332454, 'beat_market_share': 0.0}","{'count': 1, 'aggregation_bi': 83.0257326292697, 'market_bi': 82.93749703325973, 'aggregation_minus_market_bi': 0.08823559600996589, 'beat_market_share': 1.0}",53.666666666666664,52.333333333333336,80.74919807051548,2.2524681610572923,81.72202029533433,1.8905640046802326,-0.9728222248188558,False,0.3333333333333333,0.035187907420198394,0.0008439241852487162,-21.583333333333332,-0.8331717622106831
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Sonnet-4-20250514 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Sonnet-4-20250514 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,9,20,"{'count': 5, 'aggregation_bi': 81.98765119675885, 'market_bi': 80.92161154107046, 'aggregation_minus_market_bi': 1.0660396556883853, 'beat_market_share': 1.0}","{'count': 4, 'aggregation_bi': 81.83267113311737, 'market_bi': 81.06383771209946, 'aggregation_minus_market_bi': 0.7688334210179164, 'beat_market_share': 1.0}",92.22222222222223,89.77777777777777,81.91877116847375,0.3594801753173034,80.98482317263891,0.2069536962661996,0.933947995834842,True,1.0,0.009552455944871049,0.001041325697703366,,-0.9461028807457902
